abs_path,true_label,pred_label,plane,prob_0,prob_1,prob_2,prob_3,max_prob,correct,has_mask,dice,iou,sensitivity,specificity,precision_seg,hd95,gt_area,pred_area,fn_mask
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00650_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.021257555,0.021010246,0.020832164,0.93689996,0.9368999600410461,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00651_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.02144348,0.021201726,0.021107027,0.9362477,0.936247706413269,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00652_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.021353878,0.021173127,0.0210783,0.93639463,0.9363946318626404,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00653_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.021264616,0.021089707,0.020993317,0.93665236,0.9366523623466492,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00654_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.02140927,0.0213715,0.021288056,0.9359311,0.9359310865402222,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00655_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.02162267,0.021028044,0.021004483,0.9363448,0.9363448023796082,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00656_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.02077025,0.021816518,0.021094859,0.93631846,0.9363184571266174,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00657_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.021013513,0.020947749,0.020597506,0.9374413,0.9374412894248962,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00658_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020675186,0.021485358,0.02075753,0.937082,0.9370819926261902,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00659_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020741284,0.020924345,0.020538274,0.93779606,0.9377960562705994,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00660_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020741284,0.020924345,0.020538274,0.93779606,0.9377960562705994,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00661_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022342607,0.022557596,0.022288764,0.932811,0.9328110218048096,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00662_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021874653,0.022085676,0.02188563,0.93415403,0.9341540336608887,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00663_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021832287,0.021885319,0.021605901,0.9346765,0.9346765279769897,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00664_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022265108,0.022716356,0.02230317,0.93271536,0.9327153563499451,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00665_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021620393,0.021513928,0.021606814,0.93525887,0.9352588653564453,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00666_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021499818,0.021991722,0.021544522,0.93496394,0.9349639415740967,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00667_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02180922,0.022475816,0.021905664,0.93380934,0.9338093400001526,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00668_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021631068,0.022206895,0.021695938,0.9344661,0.9344661235809326,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00669_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021580905,0.021777075,0.021705717,0.93493634,0.9349363446235657,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00670_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02272365,0.023435952,0.022344165,0.93149626,0.931496262550354,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00671_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022008365,0.022490349,0.021881253,0.93362,0.9336199760437012,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00672_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021637596,0.022407925,0.021951143,0.93400335,0.9340033531188965,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00673_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022178046,0.022631282,0.022084957,0.9331057,0.9331057071685791,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00674_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02193565,0.022418434,0.021731,0.93391484,0.933914840221405,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00675_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021940468,0.022805199,0.021972679,0.93328166,0.933281660079956,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00676_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02172131,0.022419905,0.02170901,0.9341498,0.9341498017311096,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00677_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021897357,0.021992361,0.021664873,0.9344454,0.9344453811645508,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00678_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022159338,0.022787387,0.02195986,0.9330934,0.9330934286117554,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00679_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021770617,0.022694333,0.022119423,0.9334156,0.9334155917167664,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00680_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021670017,0.022212194,0.021735512,0.9343822,0.9343822002410889,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00681_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021740127,0.022294514,0.022037266,0.9339281,0.9339280724525452,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00682_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021880772,0.022702802,0.021799928,0.9336165,0.9336165189743042,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00683_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021738667,0.022602746,0.022172365,0.93348616,0.9334861636161804,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00684_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02118039,0.021960262,0.021464938,0.93539447,0.9353944659233093,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00685_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021969553,0.022642998,0.021843202,0.9335442,0.9335442185401917,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00686_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02119033,0.02141649,0.021337708,0.9360555,0.9360554814338684,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00687_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021966398,0.022141628,0.021852972,0.934039,0.9340389966964722,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00688_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02209044,0.022643894,0.021931695,0.9333339,0.9333338737487793,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00689_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022235235,0.022529112,0.022232981,0.93300265,0.9330026507377625,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00690_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.0225312,0.023178304,0.02212716,0.93216336,0.9321633577346802,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00691_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021716783,0.021956068,0.021491462,0.93483573,0.9348357319831848,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00692_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021537913,0.022428991,0.021743953,0.9342891,0.9342890977859497,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00693_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021931302,0.021914361,0.021724029,0.9344302,0.9344301819801331,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00694_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021207038,0.021639142,0.02154025,0.93561363,0.9356136322021484,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00695_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02183819,0.022211814,0.021714138,0.93423593,0.9342359304428101,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00696_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02158898,0.022031523,0.021538319,0.9348412,0.9348412156105042,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00697_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021734105,0.0218148,0.02166453,0.93478656,0.9347865581512451,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00698_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021381708,0.021791073,0.021381369,0.93544585,0.9354458451271057,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00699_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.022386702,0.022679543,0.022011157,0.93292254,0.9329225420951843,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00700_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021923156,0.022097696,0.021860104,0.9341191,0.9341191053390503,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
