abs_path,true_label,pred_label,plane,prob_0,prob_1,prob_2,prob_3,max_prob,correct,has_mask,dice,iou,sensitivity,specificity,precision_seg,hd95,gt_area,pred_area,fn_mask
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00650_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.019688554,0.020303814,0.019588476,0.9404191,0.94041907787323,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00651_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.02035382,0.020723825,0.01982487,0.9390975,0.93909752368927,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00652_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.019943068,0.020660821,0.019798584,0.9395976,0.9395976066589355,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00653_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.019896192,0.020579722,0.019704645,0.9398194,0.9398193955421448,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00654_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020396546,0.020660779,0.019598339,0.9393442,0.9393442273139954,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00655_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.019445727,0.020329962,0.019661885,0.9405624,0.9405624270439148,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00656_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.019984724,0.020240618,0.019638333,0.9401363,0.9401363134384155,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00657_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020315668,0.020430785,0.019549817,0.9397037,0.9397037029266357,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00658_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020205887,0.020331958,0.019628925,0.93983316,0.9398331642150879,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00659_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020075057,0.020260215,0.01971728,0.9399474,0.9399474263191223,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00660_no_co_t1.jpg,no_tumor,no_tumor,coronal,0.020075057,0.020260215,0.01971728,0.9399474,0.9399474263191223,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00661_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019258883,0.020022795,0.01962539,0.94109297,0.9410929679870605,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00662_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019585852,0.020701012,0.019516036,0.9401971,0.9401971101760864,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00663_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019626008,0.020398373,0.019904602,0.9400711,0.9400711059570312,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00664_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020188956,0.020669729,0.019632146,0.9395092,0.9395092129707336,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00665_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019563653,0.020242402,0.019553214,0.94064075,0.9406407475471497,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00666_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020395393,0.020840509,0.02015261,0.93861145,0.9386114478111267,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00667_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020507578,0.020596558,0.01993376,0.93896204,0.9389620423316956,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00668_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020004058,0.020505022,0.019723456,0.9397675,0.9397674798965454,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00669_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019888783,0.02079863,0.02021272,0.93909985,0.9390998482704163,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00670_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020537702,0.02063698,0.020057427,0.93876785,0.9387678503990173,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00671_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020416321,0.020267684,0.019608354,0.9397077,0.9397076964378357,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00672_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020486765,0.02056234,0.019674415,0.9392764,0.939276397228241,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00673_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.021637391,0.018876672,0.018817594,0.9406683,0.9406682848930359,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00674_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020483214,0.020379549,0.019371971,0.93976516,0.9397651553153992,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00675_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020353371,0.020390462,0.019477049,0.93977916,0.9397791624069214,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00676_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020127676,0.020702919,0.019586524,0.9395829,0.939582884311676,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00677_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02005429,0.02041113,0.0197272,0.9398074,0.9398074150085449,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00678_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020167101,0.02041657,0.019540323,0.93987596,0.9398759603500366,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00679_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019945387,0.020422533,0.019178536,0.94045347,0.9404534697532654,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00680_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019534146,0.020631528,0.019722685,0.9401117,0.9401116967201233,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00681_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019909795,0.020654509,0.01919263,0.94024307,0.9402430653572083,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00682_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019646768,0.019981973,0.019181436,0.94118977,0.9411897659301758,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00683_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019949801,0.020119617,0.019835848,0.9400948,0.9400948286056519,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00684_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020353163,0.020813202,0.019845812,0.9389879,0.9389879107475281,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00685_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020030297,0.02046286,0.019235339,0.94027156,0.9402715563774109,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00686_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020035872,0.020816999,0.019473605,0.9396735,0.9396734833717346,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00687_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019879714,0.020619849,0.019902354,0.93959814,0.9395981431007385,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00688_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020150049,0.020741913,0.01965642,0.93945163,0.9394516348838806,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00689_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.01954041,0.01987876,0.01961212,0.9409687,0.9409686923027039,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00690_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020362034,0.020472545,0.019920914,0.9392445,0.9392445087432861,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00691_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020268707,0.020404836,0.019874722,0.93945175,0.9394517540931702,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00692_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020178158,0.020774718,0.019970126,0.939077,0.9390770196914673,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00693_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019538043,0.02020074,0.019800117,0.94046104,0.9404610395431519,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00694_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.02075567,0.020872734,0.020219812,0.9381518,0.9381517767906189,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00695_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019932082,0.020829462,0.019830683,0.93940777,0.9394077658653259,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00696_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019567637,0.020414032,0.019973373,0.940045,0.9400449991226196,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00697_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.01997154,0.020689582,0.01967096,0.9396679,0.9396678805351257,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00698_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.020026267,0.020643435,0.01992054,0.9394098,0.9394097924232483,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00699_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.01998687,0.020555535,0.01937728,0.9400803,0.9400802850723267,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00700_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.019733183,0.020553257,0.019661989,0.9400516,0.9400516152381897,True,True,1.0,1.0,0.0,0.9999999999998007,0.0,0.0,0.0,0.0,False
