image_path,true_label,pred_label,plane,prob_0,prob_1,prob_2,prob_3,max_prob,correct,has_mask,dice,iou,gt_area,pred_area
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00665_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.044021152,0.06189816,0.054491736,0.8395889,0.8395889,True,True,0.001610306,0.001610306,0.0,620.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00666_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.038195968,0.052131277,0.052978087,0.85669464,0.85669464,True,True,0.0031545742,0.0031545742,0.0,316.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00667_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.035931293,0.051999673,0.055029973,0.8570391,0.8570391,True,True,0.0054347827,0.0054347827,0.0,183.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00668_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03777384,0.053923905,0.048573673,0.85972863,0.85972863,True,True,1.0,1.0,0.0,0.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00669_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03286769,0.052522417,0.044293143,0.87031674,0.87031674,True,True,0.0022075055,0.0022075055,0.0,452.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00670_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.034155995,0.05318675,0.047956467,0.86470073,0.86470073,True,True,0.07692308,0.07692308,0.0,12.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00671_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.045605358,0.06151873,0.05965512,0.83322084,0.83322084,True,True,0.083333336,0.083333336,0.0,11.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00672_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.042321756,0.051601127,0.045161396,0.8609157,0.8609157,True,True,0.0026385225,0.0026385225,0.0,378.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00673_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.049175337,0.06320408,0.0436095,0.8440111,0.8440111,True,True,0.0023255814,0.0023255814,0.0,429.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00674_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.052870903,0.06531874,0.06997421,0.8118362,0.8118362,True,True,0.0013755158,0.0013755158,0.0,726.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00675_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.061440326,0.074401245,0.072429754,0.7917286,0.7917286,True,True,0.0004948045,0.0004948045,0.0,2020.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00676_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.04008081,0.05854549,0.057694133,0.84367955,0.84367955,True,True,0.0008071025,0.0008071025,0.0,1238.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00677_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.0362739,0.053950723,0.04540889,0.86436653,0.86436653,True,True,0.001109878,0.001109878,0.0,900.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00678_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03758053,0.057922345,0.05333451,0.8511627,0.8511627,True,True,0.0014285714,0.0014285714,0.0,699.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00679_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.032491155,0.05553985,0.069086716,0.8428823,0.8428823,True,True,0.001234568,0.001234568,0.0,809.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00680_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.04258088,0.05707545,0.058343433,0.8420003,0.8420003,True,True,0.0017035775,0.0017035775,0.0,586.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00681_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.037463713,0.053638097,0.055394825,0.85350335,0.85350335,True,True,0.0007262164,0.0007262164,0.0,1376.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00682_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03497124,0.07137195,0.07724688,0.81641,0.81641,True,True,0.0007739938,0.0007739938,0.0,1291.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00683_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.047013186,0.06286286,0.053533677,0.8365903,0.8365903,True,True,0.0017211704,0.0017211704,0.0,580.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00684_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03468686,0.0497109,0.056966007,0.8586362,0.8586362,True,True,0.000967118,0.000967118,0.0,1033.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00685_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03754119,0.05359178,0.06768024,0.84118676,0.84118676,True,True,0.0014285714,0.0014285714,0.0,699.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00686_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.042733226,0.052716985,0.05207738,0.8524724,0.8524724,True,True,0.000998004,0.000998004,0.0,1001.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00687_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.045481224,0.049369406,0.04530391,0.8598455,0.8598455,True,True,0.0016260162,0.0016260162,0.0,614.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00688_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.040833514,0.05114173,0.052687906,0.8553368,0.8553368,True,True,0.0025125628,0.0025125628,0.0,397.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00689_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.036974877,0.059259042,0.04980375,0.85396236,0.85396236,True,True,0.125,0.125,0.0,7.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00690_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.046068065,0.05727667,0.06640967,0.8302456,0.8302456,True,True,0.33333334,0.33333334,0.0,2.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00691_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.056231577,0.065325394,0.06612771,0.8123154,0.8123154,True,True,0.0054347827,0.0054347827,0.0,183.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00692_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.047967628,0.048391078,0.037048418,0.8665929,0.8665929,True,True,0.0014084507,0.0014084507,0.0,709.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00693_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.042090055,0.05156981,0.040045116,0.866295,0.866295,True,True,0.011764706,0.011764706,0.0,84.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00694_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03284266,0.04430266,0.04809008,0.8747646,0.8747646,True,True,0.0027777778,0.0027777778,0.0,359.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00695_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.038375005,0.051917315,0.048156545,0.8615511,0.8615511,True,True,1.0,1.0,0.0,0.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00696_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03257677,0.051300522,0.049287077,0.86683565,0.86683565,True,True,0.0013774105,0.0013774105,0.0,725.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00697_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.042093173,0.05722635,0.043578047,0.85710245,0.85710245,True,True,0.014285714,0.014285714,0.0,69.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00698_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.042001586,0.052297343,0.05296551,0.8527356,0.8527356,True,True,0.0029411765,0.0029411765,0.0,339.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00699_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.03801488,0.049604967,0.051379908,0.8610003,0.8610003,True,True,0.0037453184,0.0037453184,0.0,266.0
d:\Research\Multi-View Fusion Network\datasets\brisc2025\classification_task\test\no_tumor\brisc2025_test_00700_no_sa_t1.jpg,no_tumor,no_tumor,sagittal,0.04183252,0.05006697,0.055473235,0.8526272,0.8526272,True,True,0.0066225166,0.0066225166,0.0,150.0
